Order ID,Order Date,Customer ID,Customer Name,Product,Category,Sub-Category,Region,State,City,Quantity,Sales,Discount,Profit
ORD00181,2025-01-28,CUST1184,Customer 1477,Smartphone,Technology,Technology - Smartphone,East,West Bengal,Durgapur,7,207945.5,0.05,34847.14
ORD00182,2025-04-23,CUST0806,Customer 1036,Desk,Furniture,Furniture - Desk,West,Gujarat,Vadodara,8,109504.0,0.2,7868.31
ORD00183,2024-02-19,CUST1727,Customer 1340,Desk,Furniture,Furniture - Desk,West,Goa,Margao,1,12975.2,0.2,1528.5
ORD00184,2024-04-20,CUST1565,Customer 0826,Stapler,Office Supplies,Office Supplies - Stapler,North,Haryana,Gurugram,7,1184.4,0.1,276.2
ORD00185,2025-07-29,CUST0792,Customer 1033,Office Chair,Furniture,Furniture - Office Chair,South,Karnataka,Mangaluru,4,32817.0,0.25,2152.41
ORD00186,2025-09-17,CUST1628,Customer 0695,Table,Furniture,Furniture - Table,North,Haryana,Panipat,2,13931.68,0.02,2793.47
ORD00187,2025-06-05,CUST0281,Customer 1462,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Maharashtra,Nagpur,7,2492.0,0.0,582.19
ORD00188,2025-06-11,CUST1263,Customer 1515,Cabinet,Furniture,Furniture - Cabinet,South,Karnataka,Mangaluru,3,41569.44,0.12,5279.33
ORD00189,2025-06-29,CUST0035,Customer 0755,Table,Furniture,Furniture - Table,North,Haryana,Panipat,8,119599.2,0.1,19493.64
ORD00190,2025-12-05,CUST1343,Customer 1604,Office Chair,Furniture,Furniture - Office Chair,South,Telangana,Warangal,1,11823.2,0.2,1078.78
ORD00191,2025-08-20,CUST1270,Customer 1587,File Folder,Office Supplies,Office Supplies - File Folder,West,Goa,Panaji,8,618.0,0.25,88.26
ORD00192,2025-12-18,CUST0858,Customer 0311,Desk,Furniture,Furniture - Desk,West,Maharashtra,Nagpur,2,26502.0,0.0,5705.43
ORD00193,2025-04-27,CUST0666,Customer 1357,Desk,Furniture,Furniture - Desk,South,Telangana,Nizamabad,1,8643.0,0.25,510.69
ORD00194,2025-04-15,CUST1777,Customer 1477,Table,Furniture,Furniture - Table,South,Tamil Nadu,Chennai,6,73656.0,0.12,12379.33
ORD00195,2024-10-12,CUST1444,Customer 0425,Pen Set,Office Supplies,Office Supplies - Pen Set,South,Karnataka,Bengaluru,5,967.5,0.1,229.0
ORD00196,2025-07-27,CUST1113,Customer 0778,Stapler,Office Supplies,Office Supplies - Stapler,North,Punjab,Amritsar,5,1308.3,0.02,346.54
ORD00197,2024-10-21,CUST1531,Customer 0982,Bookshelf,Furniture,Furniture - Bookshelf,West,Gujarat,Ahmedabad,2,15478.4,0.2,1895.76
ORD00198,2024-10-05,CUST1372,Customer 1088,Smartphone,Technology,Technology - Smartphone,North,Haryana,Panipat,3,61156.08,0.08,6445.65
ORD00199,2025-02-27,CUST0282,Customer 0011,Mouse,Technology,Technology - Mouse,West,Maharashtra,Mumbai,6,13723.92,0.02,2381.04
ORD00200,2025-05-03,CUST1323,Customer 0122,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Telangana,Warangal,4,2293.2,0.1,460.23
ORD00201,2024-02-08,CUST0075,Customer 1713,Mouse,Technology,Technology - Mouse,West,Goa,Vasco,3,6016.35,0.05,1066.18
ORD00202,2024-02-08,CUST0687,Customer 0583,Cabinet,Furniture,Furniture - Cabinet,West,Goa,Margao,1,14481.46,0.02,3523.0
ORD00203,2025-04-24,CUST1498,Customer 0940,Table,Furniture,Furniture - Table,South,Karnataka,Mangaluru,5,39979.1,0.02,7814.1
ORD00204,2024-12-11,CUST1754,Customer 1309,Pen Set,Office Supplies,Office Supplies - Pen Set,West,Maharashtra,Nagpur,5,1794.0,0.08,358.87
ORD00205,2025-11-16,CUST0509,Customer 0014,Cabinet,Furniture,Furniture - Cabinet,North,Delhi,Dwarka,2,21002.6,0.05,4005.12
ORD00206,2024-12-03,CUST1419,Customer 0484,Cabinet,Furniture,Furniture - Cabinet,West,Gujarat,Surat,5,24183.0,0.1,4287.52
ORD00207,2024-06-12,CUST1309,Customer 0605,Mouse,Technology,Technology - Mouse,East,Odisha,Cuttack,7,15485.4,0.1,2016.56
ORD00208,2025-05-04,CUST1125,Customer 0965,Table,Furniture,Furniture - Table,West,Maharashtra,Mumbai,3,32878.56,0.12,4841.95
ORD00209,2024-03-24,CUST1156,Customer 0230,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Goa,Vasco,8,3660.8,0.12,623.24
ORD00210,2024-06-02,CUST1394,Customer 0421,Keyboard,Technology,Technology - Keyboard,West,Goa,Vasco,3,4596.75,0.25,128.01
ORD00211,2025-04-01,CUST0936,Customer 1155,File Folder,Office Supplies,Office Supplies - File Folder,South,Karnataka,Mangaluru,1,167.2,0.05,40.72
ORD00212,2024-01-23,CUST1185,Customer 0150,Keyboard,Technology,Technology - Keyboard,South,Telangana,Warangal,7,12194.0,0.0,2312.77
ORD00213,2025-07-08,CUST0838,Customer 0369,Monitor,Technology,Technology - Monitor,North,Haryana,Gurugram,1,9008.8,0.2,203.05
ORD00214,2025-04-04,CUST1356,Customer 1792,Mouse,Technology,Technology - Mouse,South,Tamil Nadu,Coimbatore,7,13294.68,0.02,2308.2
ORD00215,2025-07-04,CUST0457,Customer 1710,Printer Paper,Office Supplies,Office Supplies - Printer Paper,North,Delhi,New Delhi,7,3458.0,0.05,901.6
ORD00216,2025-07-11,CUST0507,Customer 0944,Laptop,Technology,Technology - Laptop,North,Punjab,Jalandhar,7,475167.0,0.15,53869.13
ORD00217,2024-04-25,CUST0138,Customer 0207,Desk,Furniture,Furniture - Desk,North,Delhi,Rohini,1,20737.0,0.0,4131.92
ORD00218,2025-12-21,CUST0480,Customer 1106,Notebook,Office Supplies,Office Supplies - Notebook,South,Telangana,Nizamabad,1,205.0,0.0,53.75
ORD00219,2024-08-27,CUST1795,Customer 0294,Laptop,Technology,Technology - Laptop,West,Goa,Margao,6,437421.6,0.12,36285.14
ORD00220,2024-10-08,CUST0875,Customer 1139,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Surat,1,191.9,0.05,48.47
ORD00221,2025-01-25,CUST0615,Customer 0771,Office Chair,Furniture,Furniture - Office Chair,North,Haryana,Panipat,6,83680.8,0.15,10891.95
ORD00222,2024-11-03,CUST0854,Customer 1142,Keyboard,Technology,Technology - Keyboard,South,Karnataka,Bengaluru,3,7788.0,0.0,1362.83
ORD00223,2024-07-27,CUST1735,Customer 0760,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Karnataka,Mysuru,6,3416.28,0.02,1000.21
ORD00224,2025-01-21,CUST1204,Customer 1484,Keyboard,Technology,Technology - Keyboard,West,Maharashtra,Pune,1,918.16,0.08,138.07
ORD00225,2024-12-06,CUST0390,Customer 1519,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Ahmedabad,5,1460.0,0.0,360.54
ORD00226,2025-09-10,CUST1589,Customer 0580,Mouse,Technology,Technology - Mouse,South,Karnataka,Mangaluru,4,7448.32,0.08,969.52
ORD00227,2025-01-03,CUST1480,Customer 0962,Cabinet,Furniture,Furniture - Cabinet,North,Punjab,Amritsar,8,158916.8,0.02,37063.42
ORD00228,2024-02-16,CUST1197,Customer 1187,Desk,Furniture,Furniture - Desk,North,Punjab,Amritsar,4,47124.0,0.0,9465.42
ORD00229,2024-12-03,CUST1341,Customer 1403,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,New Delhi,4,1155.52,0.08,261.08
ORD00230,2025-05-17,CUST1476,Customer 1120,Bookshelf,Furniture,Furniture - Bookshelf,South,Telangana,Nizamabad,8,47562.24,0.12,6066.15
ORD00231,2024-03-17,CUST1292,Customer 0474,Desk,Furniture,Furniture - Desk,East,Bihar,Patna,1,6127.65,0.15,664.85
ORD00232,2025-06-01,CUST1366,Customer 1263,Mouse,Technology,Technology - Mouse,West,Maharashtra,Mumbai,8,15424.0,0.0,2767.48
ORD00233,2025-07-18,CUST0563,Customer 1098,Cabinet,Furniture,Furniture - Cabinet,East,West Bengal,Siliguri,7,37716.0,0.0,8386.28
ORD00234,2024-04-08,CUST0517,Customer 1670,Office Chair,Furniture,Furniture - Office Chair,South,Karnataka,Bengaluru,3,24696.48,0.08,4583.23
ORD00235,2025-02-19,CUST0463,Customer 0615,Bookshelf,Furniture,Furniture - Bookshelf,South,Karnataka,Mysuru,8,97564.16,0.08,20997.63
ORD00236,2025-01-23,CUST1440,Customer 0351,Notebook,Office Supplies,Office Supplies - Notebook,East,West Bengal,Durgapur,7,2261.0,0.0,635.2
ORD00237,2025-08-02,CUST1778,Customer 1418,Monitor,Technology,Technology - Monitor,South,Telangana,Warangal,2,52612.0,0.0,7806.64
ORD00238,2025-12-01,CUST0068,Customer 0368,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,New Delhi,5,2175.0,0.25,299.24
ORD00239,2025-12-30,CUST0493,Customer 1161,Office Chair,Furniture,Furniture - Office Chair,West,Goa,Panaji,7,39438.0,0.1,5442.29
ORD00240,2024-05-23,CUST0896,Customer 0476,Table,Furniture,Furniture - Table,North,Punjab,Jalandhar,2,23239.04,0.12,2749.08
ORD00241,2025-10-11,CUST0729,Customer 1133,Tablet,Technology,Technology - Tablet,South,Tamil Nadu,Chennai,5,150700.0,0.2,8928.72
ORD00242,2025-11-07,CUST1461,Customer 0151,Cabinet,Furniture,Furniture - Cabinet,West,Goa,Vasco,7,49190.4,0.1,9289.33
ORD00243,2025-10-11,CUST0219,Customer 0188,Tablet,Technology,Technology - Tablet,West,Gujarat,Vadodara,3,92404.35,0.15,6730.2
ORD00244,2024-04-14,CUST1141,Customer 1137,Tablet,Technology,Technology - Tablet,South,Tamil Nadu,Coimbatore,3,42351.0,0.05,5801.17
ORD00245,2024-12-28,CUST0026,Customer 0598,Stapler,Office Supplies,Office Supplies - Stapler,East,West Bengal,Kolkata,2,748.0,0.12,174.36
ORD00246,2024-09-05,CUST0617,Customer 0550,Cabinet,Furniture,Furniture - Cabinet,East,Bihar,Muzaffarpur,3,49803.75,0.05,8148.25
ORD00247,2024-10-09,CUST0740,Customer 0516,Desk,Furniture,Furniture - Desk,East,West Bengal,Durgapur,7,94203.2,0.2,12492.6
ORD00248,2024-07-19,CUST0811,Customer 0681,Mouse,Technology,Technology - Mouse,South,Telangana,Nizamabad,8,6368.8,0.05,808.03
ORD00249,2025-03-16,CUST1424,Customer 0412,Stapler,Office Supplies,Office Supplies - Stapler,North,Punjab,Amritsar,3,720.72,0.12,152.98
ORD00250,2024-10-25,CUST0575,Customer 1673,Bookshelf,Furniture,Furniture - Bookshelf,West,Gujarat,Surat,8,98881.6,0.08,16025.83
ORD00251,2025-08-29,CUST1490,Customer 0946,Bookshelf,Furniture,Furniture - Bookshelf,East,Bihar,Patna,3,34130.25,0.25,1524.03
ORD00252,2024-03-11,CUST0621,Customer 0496,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Tamil Nadu,Madurai,7,3326.4,0.2,436.21
ORD00253,2025-04-04,CUST1782,Customer 1417,Desk,Furniture,Furniture - Desk,South,Tamil Nadu,Chennai,8,120798.0,0.25,10029.74
ORD00254,2025-07-03,CUST0728,Customer 0341,Table,Furniture,Furniture - Table,East,Odisha,Rourkela,2,12495.44,0.08,2356.74
ORD00255,2025-11-24,CUST0882,Customer 0217,File Folder,Office Supplies,Office Supplies - File Folder,East,Bihar,Muzaffarpur,7,1552.32,0.12,374.51
ORD00256,2025-06-15,CUST1582,Customer 1392,Laptop,Technology,Technology - Laptop,North,Delhi,Rohini,4,261233.28,0.12,24893.11
ORD00257,2025-05-09,CUST0176,Customer 0238,File Folder,Office Supplies,Office Supplies - File Folder,West,Gujarat,Ahmedabad,2,229.5,0.15,50.75
ORD00258,2025-04-11,CUST0200,Customer 0898,Printer Paper,Office Supplies,Office Supplies - Printer Paper,North,Punjab,Amritsar,4,1651.2,0.2,244.15
ORD00259,2024-02-15,CUST1387,Customer 1639,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Dwarka,2,230.56,0.12,49.76
ORD00260,2025-07-19,CUST0947,Customer 0475,Mouse,Technology,Technology - Mouse,West,Goa,Panaji,3,3948.75,0.25,105.07
ORD00261,2025-03-18,CUST0880,Customer 0797,Desk,Furniture,Furniture - Desk,West,Goa,Vasco,7,51236.64,0.08,8810.96
ORD00262,2025-12-21,CUST0668,Customer 0404,Mouse,Technology,Technology - Mouse,West,Maharashtra,Pune,2,1224.0,0.25,9.13
ORD00263,2025-06-24,CUST1203,Customer 0234,Office Chair,Furniture,Furniture - Office Chair,North,Haryana,Faridabad,6,75378.0,0.15,11035.69
ORD00264,2025-11-20,CUST0642,Customer 0242,Bookshelf,Furniture,Furniture - Bookshelf,South,Telangana,Hyderabad,5,68928.3,0.02,15355.08
ORD00265,2025-12-11,CUST0283,Customer 1178,Tablet,Technology,Technology - Tablet,East,West Bengal,Durgapur,3,73281.9,0.15,5932.84
ORD00266,2025-07-04,CUST0384,Customer 0645,Cabinet,Furniture,Furniture - Cabinet,West,Gujarat,Vadodara,3,25120.8,0.2,2338.92
ORD00267,2025-05-11,CUST1036,Customer 1338,Table,Furniture,Furniture - Table,East,Odisha,Bhubaneswar,3,20899.8,0.15,3649.24
ORD00268,2025-03-30,CUST1630,Customer 1559,Cabinet,Furniture,Furniture - Cabinet,South,Tamil Nadu,Madurai,8,82163.2,0.02,17601.97
ORD00269,2025-07-04,CUST1583,Customer 1569,Tablet,Technology,Technology - Tablet,East,Odisha,Bhubaneswar,5,70044.0,0.2,4570.51
ORD00270,2024-10-01,CUST0904,Customer 1119,Table,Furniture,Furniture - Table,East,Bihar,Patna,6,83280.0,0.0,20053.85
ORD00271,2024-09-10,CUST1766,Customer 1673,Monitor,Technology,Technology - Monitor,East,Bihar,Muzaffarpur,5,40224.0,0.2,1650.2
ORD00272,2025-08-25,CUST0286,Customer 1608,Monitor,Technology,Technology - Monitor,East,West Bengal,Kolkata,6,147884.7,0.15,8988.21
ORD00273,2025-06-29,CUST1442,Customer 0600,Smartphone,Technology,Technology - Smartphone,East,Bihar,Gaya,5,202931.25,0.25,1211.54
ORD00274,2024-04-07,CUST0568,Customer 1776,Table,Furniture,Furniture - Table,North,Haryana,Panipat,3,44086.95,0.15,7538.93
ORD00275,2025-12-29,CUST1385,Customer 0805,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Maharashtra,Mumbai,6,3720.48,0.08,918.65
ORD00276,2025-01-19,CUST1536,Customer 0570,Desk,Furniture,Furniture - Desk,North,Haryana,Faridabad,8,74276.16,0.02,14946.45
ORD00277,2025-08-18,CUST0939,Customer 1301,Pen Set,Office Supplies,Office Supplies - Pen Set,South,Tamil Nadu,Coimbatore,1,486.08,0.02,134.87
ORD00278,2024-08-11,CUST1697,Customer 0581,Pen Set,Office Supplies,Office Supplies - Pen Set,East,Bihar,Gaya,7,1164.8,0.2,164.8
ORD00279,2024-12-17,CUST1714,Customer 0942,Table,Furniture,Furniture - Table,West,Goa,Margao,1,5636.96,0.02,1235.03
ORD00280,2024-01-01,CUST0619,Customer 0326,Laptop,Technology,Technology - Laptop,West,Gujarat,Surat,7,387422.35,0.05,67051.89
ORD00281,2025-01-15,CUST1487,Customer 1433,Office Chair,Furniture,Furniture - Office Chair,North,Punjab,Ludhiana,3,14912.4,0.15,2200.3
ORD00282,2024-01-02,CUST0464,Customer 1064,Monitor,Technology,Technology - Monitor,East,Bihar,Patna,4,96526.08,0.02,12511.32
ORD00283,2024-12-17,CUST0979,Customer 0146,Stapler,Office Supplies,Office Supplies - Stapler,East,West Bengal,Siliguri,2,952.0,0.15,193.28
ORD00284,2024-04-15,CUST1585,Customer 1666,Monitor,Technology,Technology - Monitor,East,Bihar,Patna,6,113637.6,0.1,9769.46
ORD00285,2025-07-30,CUST0437,Customer 1287,Mouse,Technology,Technology - Mouse,West,Maharashtra,Nagpur,1,857.6,0.2,41.25
ORD00286,2025-03-29,CUST0253,Customer 1208,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Telangana,Nizamabad,4,1152.48,0.02,265.3
ORD00287,2024-05-23,CUST1231,Customer 1229,Stapler,Office Supplies,Office Supplies - Stapler,North,Punjab,Amritsar,4,1023.12,0.02,244.38
ORD00288,2025-11-05,CUST0387,Customer 1532,File Folder,Office Supplies,Office Supplies - File Folder,North,Haryana,Gurugram,5,420.0,0.25,59.24
ORD00289,2025-01-30,CUST0146,Customer 1082,Bookshelf,Furniture,Furniture - Bookshelf,East,West Bengal,Durgapur,2,12718.4,0.2,1539.52
ORD00290,2025-08-05,CUST1563,Customer 0965,Tablet,Technology,Technology - Tablet,North,Delhi,Dwarka,7,125858.25,0.25,5932.37
ORD00291,2024-08-08,CUST1288,Customer 1460,Laptop,Technology,Technology - Laptop,East,West Bengal,Durgapur,1,41617.7,0.15,3663.56
ORD00292,2024-03-25,CUST1048,Customer 0417,Stapler,Office Supplies,Office Supplies - Stapler,South,Telangana,Warangal,3,770.28,0.02,187.79
ORD00293,2025-10-11,CUST1734,Customer 0489,Keyboard,Technology,Technology - Keyboard,North,Punjab,Jalandhar,2,3349.0,0.15,354.65
ORD00294,2025-04-09,CUST1450,Customer 0282,Smartphone,Technology,Technology - Smartphone,East,Odisha,Bhubaneswar,1,33505.55,0.05,3754.48
ORD00295,2025-06-19,CUST1600,Customer 1789,Notebook,Office Supplies,Office Supplies - Notebook,West,Gujarat,Surat,5,726.0,0.12,126.44
ORD00296,2024-10-05,CUST1047,Customer 0738,Office Chair,Furniture,Furniture - Office Chair,East,Odisha,Cuttack,2,18243.68,0.02,3807.31
ORD00297,2024-09-18,CUST1043,Customer 0006,Monitor,Technology,Technology - Monitor,West,Gujarat,Ahmedabad,2,54497.8,0.02,7481.04
ORD00298,2025-01-07,CUST1757,Customer 0073,Laptop,Technology,Technology - Laptop,West,Maharashtra,Pune,7,364652.75,0.05,64540.91
ORD00299,2025-03-02,CUST0245,Customer 1029,Stapler,Office Supplies,Office Supplies - Stapler,West,Gujarat,Ahmedabad,6,1517.04,0.02,401.6
ORD00300,2024-02-17,CUST1585,Customer 1731,Notebook,Office Supplies,Office Supplies - Notebook,West,Maharashtra,Nagpur,7,644.0,0.2,121.9
ORD00301,2024-01-09,CUST0623,Customer 1515,Bookshelf,Furniture,Furniture - Bookshelf,East,Bihar,Gaya,6,39349.8,0.1,6693.58
ORD00302,2025-05-20,CUST0503,Customer 0309,Printer Paper,Office Supplies,Office Supplies - Printer Paper,South,Tamil Nadu,Madurai,4,1875.0,0.25,287.51
ORD00303,2024-12-20,CUST0771,Customer 1739,Monitor,Technology,Technology - Monitor,East,West Bengal,Siliguri,1,19977.0,0.0,3809.9
ORD00304,2024-08-31,CUST0292,Customer 1458,Pen Set,Office Supplies,Office Supplies - Pen Set,East,West Bengal,Siliguri,7,2457.0,0.0,756.28
ORD00305,2025-02-26,CUST1036,Customer 0274,Office Chair,Furniture,Furniture - Office Chair,East,West Bengal,Siliguri,6,73564.68,0.02,15850.37
ORD00306,2024-03-04,CUST0535,Customer 1743,Stapler,Office Supplies,Office Supplies - Stapler,East,Bihar,Muzaffarpur,7,3052.35,0.05,675.92
ORD00307,2024-10-05,CUST1578,Customer 1198,Cabinet,Furniture,Furniture - Cabinet,North,Punjab,Amritsar,4,27404.96,0.08,4025.49
ORD00308,2025-04-22,CUST1578,Customer 0426,Smartphone,Technology,Technology - Smartphone,East,West Bengal,Durgapur,6,244849.08,0.02,39634.69
ORD00309,2024-04-02,CUST1428,Customer 1236,Bookshelf,Furniture,Furniture - Bookshelf,South,Tamil Nadu,Chennai,3,41148.0,0.1,7863.83
ORD00310,2025-12-29,CUST1387,Customer 0613,Smartphone,Technology,Technology - Smartphone,North,Delhi,New Delhi,4,130264.2,0.15,11538.38
ORD00311,2025-07-23,CUST1626,Customer 0287,Desk,Furniture,Furniture - Desk,East,Odisha,Cuttack,4,32329.6,0.2,2526.64
ORD00312,2024-07-21,CUST0531,Customer 1665,Laptop,Technology,Technology - Laptop,East,West Bengal,Kolkata,7,476049.7,0.02,78827.12
ORD00313,2025-03-30,CUST0945,Customer 0104,Laptop,Technology,Technology - Laptop,East,West Bengal,Siliguri,3,134711.28,0.12,9941.99
ORD00314,2025-05-23,CUST0440,Customer 0384,Keyboard,Technology,Technology - Keyboard,South,Telangana,Warangal,1,1926.95,0.15,118.17
ORD00315,2025-09-20,CUST1128,Customer 0982,Bookshelf,Furniture,Furniture - Bookshelf,South,Karnataka,Bengaluru,4,52578.0,0.1,8670.71
ORD00316,2025-03-05,CUST1643,Customer 1114,Laptop,Technology,Technology - Laptop,North,Punjab,Ludhiana,4,292409.12,0.08,39902.25
ORD00317,2025-05-11,CUST0554,Customer 0369,Monitor,Technology,Technology - Monitor,North,Punjab,Jalandhar,6,123907.5,0.25,2258.63
ORD00318,2024-02-29,CUST0477,Customer 0327,Tablet,Technology,Technology - Tablet,West,Maharashtra,Pune,8,206609.92,0.12,25898.01
ORD00319,2024-02-27,CUST1719,Customer 1732,Smartphone,Technology,Technology - Smartphone,West,Gujarat,Vadodara,4,179275.2,0.15,13604.19
ORD00320,2025-12-15,CUST0721,Customer 1163,Smartphone,Technology,Technology - Smartphone,West,Goa,Margao,6,322608.0,0.0,60094.2
ORD00321,2024-11-12,CUST0477,Customer 1233,Printer Paper,Office Supplies,Office Supplies - Printer Paper,West,Gujarat,Vadodara,3,1503.0,0.0,356.54
ORD00322,2025-09-20,CUST1644,Customer 1730,Laptop,Technology,Technology - Laptop,South,Karnataka,Mysuru,4,188499.52,0.12,22875.36
ORD00323,2025-12-22,CUST1763,Customer 0748,Office Chair,Furniture,Furniture - Office Chair,East,West Bengal,Siliguri,3,51999.78,0.02,12309.31
ORD00324,2024-12-10,CUST1500,Customer 0895,Tablet,Technology,Technology - Tablet,South,Telangana,Hyderabad,5,107212.25,0.05,19359.19
ORD00325,2025-07-29,CUST1504,Customer 1411,Stapler,Office Supplies,Office Supplies - Stapler,North,Delhi,Rohini,6,1333.8,0.05,310.47
ORD00326,2025-12-19,CUST1657,Customer 1253,Desk,Furniture,Furniture - Desk,West,Goa,Panaji,7,53605.65,0.05,10758.18
ORD00327,2024-12-05,CUST0344,Customer 1303,Mouse,Technology,Technology - Mouse,East,Odisha,Bhubaneswar,2,2418.24,0.12,344.82
ORD00328,2024-09-28,CUST1612,Customer 0222,Mouse,Technology,Technology - Mouse,North,Punjab,Ludhiana,4,5574.24,0.02,819.63
ORD00329,2025-03-05,CUST0720,Customer 1119,Notebook,Office Supplies,Office Supplies - Notebook,East,Odisha,Cuttack,3,698.4,0.2,133.07
ORD00330,2025-12-04,CUST1733,Customer 0069,Office Chair,Furniture,Furniture - Office Chair,South,Telangana,Nizamabad,4,24524.8,0.2,1861.35
ORD00331,2024-03-16,CUST0154,Customer 1121,Office Chair,Furniture,Furniture - Office Chair,North,Punjab,Ludhiana,6,39713.7,0.15,4383.29
ORD00332,2025-03-17,CUST0208,Customer 0679,Tablet,Technology,Technology - Tablet,South,Telangana,Hyderabad,3,81345.0,0.15,4886.26
ORD00333,2025-07-07,CUST0197,Customer 0102,Smartphone,Technology,Technology - Smartphone,South,Telangana,Nizamabad,5,262314.0,0.1,25914.54
ORD00334,2025-01-04,CUST1356,Customer 1281,Table,Furniture,Furniture - Table,South,Karnataka,Bengaluru,1,11764.9,0.02,2265.5
ORD00335,2024-07-30,CUST0970,Customer 1729,Stapler,Office Supplies,Office Supplies - Stapler,West,Maharashtra,Mumbai,3,1204.2,0.1,304.86
ORD00336,2025-11-07,CUST0760,Customer 0782,Tablet,Technology,Technology - Tablet,South,Tamil Nadu,Coimbatore,5,56197.5,0.25,1320.76
ORD00337,2025-03-26,CUST1156,Customer 0127,Desk,Furniture,Furniture - Desk,South,Karnataka,Mysuru,8,115044.16,0.08,23350.09
ORD00338,2024-12-18,CUST0793,Customer 1677,Mouse,Technology,Technology - Mouse,East,West Bengal,Siliguri,7,6987.75,0.25,-18.32
ORD00339,2025-05-02,CUST1463,Customer 0072,Stapler,Office Supplies,Office Supplies - Stapler,South,Telangana,Hyderabad,5,680.0,0.15,149.41
ORD00340,2024-06-26,CUST0868,Customer 0161,File Folder,Office Supplies,Office Supplies - File Folder,West,Maharashtra,Pune,3,314.64,0.08,61.7
ORD00341,2025-09-01,CUST1140,Customer 0814,Stapler,Office Supplies,Office Supplies - Stapler,West,Goa,Panaji,5,1386.7,0.02,313.34
